model,dataset,fraction,n_seeds,auroc_mean,auroc_ci_low,auroc_ci_high,auroc_ci_width,ece_mean,ece_ci_low,ece_ci_high,ece_ci_width,brier_mean,brier_ci_low,brier_ci_high,brier_ci_width,f1_mean,f1_ci_low,f1_ci_high,f1_ci_width
H-Optimus-0,SPIDER-Breast,0.5,3,0.9956376125144414,0.9955660243588836,0.9957193259285044,0.00015330156962078956,0.048573948516994564,0.0474142038690564,0.0498977057168041,0.0024835018477477044,0.007468180980130066,0.0074558072533394,0.0074863090215962,3.050176825679981e-05,0.8866450711224388,0.8862407396169886,0.8873926583556754,0.001151918738686808
H-Optimus-0,SPIDER-Breast,1.0,3,0.9956255660731292,0.9956255660731292,0.9956255660731292,0.0,0.025403966022288033,0.0254039658961453,0.0254039660964908,2.003455006061028e-10,0.007227539705081866,0.0072275397021735995,0.0072275397068213,4.647700627136153e-12,0.8881088143746657,0.8881088143746657,0.8881088143746657,0.0
MIDNIGHT,BRACS,0.01,3,0.7503080232517382,0.7361375994617706,0.7660045027242203,0.029866903262449673,0.06074622851495117,0.030564250426539197,0.1154114638456492,0.08484721341911,0.11535863953618138,0.11192985916994598,0.11835691638099739,0.006427057211051412,0.22055824896038412,0.1762720847925449,0.2588825539057994,0.08261046911325451
MIDNIGHT,BRACS,0.05,3,0.8220805707614414,0.8176330647309012,0.8249351098326981,0.0073020451017968835,0.10747262563595088,0.088150968090824,0.1252003398841188,0.0370493717932948,0.09735119876241594,0.0955839794717173,0.098943930355808,0.00335995088409069,0.40918744056638406,0.3496429250990451,0.4504735482643587,0.1008306231653136
MIDNIGHT,BRACS,0.1,3,0.8446478696257359,0.8402568663902154,0.8481964350190342,0.007939568628818838,0.08963551409057373,0.0825817710287932,0.09931028065589502,0.016728509627101817,0.09086678410672544,0.0891220921759106,0.0924855496694943,0.003363457493583688,0.4313907548655549,0.38457922152104446,0.4551575958355758,0.07057837431453134
MIDNIGHT,BRACS,0.25,3,0.8717992549102608,0.8655268430507218,0.8788966421920644,0.01336979914134262,0.07710789435421507,0.0640712566604444,0.097889433853021,0.0338181771925766,0.0840898500256972,0.0835295212035262,0.0850793115298231,0.0015497903262969015,0.5069173136876346,0.48586255096679515,0.5423214553873691,0.05645890442057394
MIDNIGHT,BRACS,0.5,3,0.8838721150319424,0.881436048294315,0.8869894181330599,0.0055533698387448815,0.07131363595345556,0.0558612475122608,0.0835465068592189,0.027685259346958098,0.0794040267033414,0.0787430345112636,0.0801931867379379,0.0014501522266743005,0.5312603329641729,0.5246255901618299,0.5431082914786929,0.018482701316863026
MIDNIGHT,BRACS,1.0,3,0.8920914360615791,0.8920914360615791,0.8920914360615791,0.0,0.07196549473380577,0.0719654947297257,0.0719654947396286,9.902897946112432e-12,0.07579110779181551,0.0757911077910146,0.0757911077929581,1.9435009157575678e-12,0.5613119866447086,0.5613119866447086,0.5613119866447086,0.0
MIDNIGHT,CRC,0.01,3,0.9982130293305681,0.9980883087845034,0.9982938508498438,0.00020554206534040276,0.17792389662372765,0.1762276834041994,0.1793510451715402,0.003123361767340821,0.011946522002907932,0.0118317846715501,0.0120483944619333,0.0002166097903831994,0.9623127061978082,0.9619810934186163,0.9629666132015764,0.0009855197829601314
MIDNIGHT,CRC,0.05,3,0.9988288273663506,0.9987719874694604,0.998889332662352,0.00011734519289163803,0.06602356971427403,0.0643022388710877,0.0672722349451477,0.0029699960740599968,0.005689685043475934,0.0056673295692755,0.0057278373695451,6.050780026960016e-05,0.9746426542442945,0.9740855788580136,0.9751882531119406,0.0011026742539269607
MIDNIGHT,CRC,0.1,3,0.9991015180717374,0.9990790216070145,0.9991164027128697,3.738110585527199e-05,0.043250148231093966,0.0421672964861163,0.04383701597560089,0.0016697194894845918,0.004489197323320566,0.004479364012335,0.0045014540934759,2.2090081140900206e-05,0.978565960661419,0.9781623774150576,0.9790304116537968,0.0008680342387391571
MIDNIGHT,CRC,0.25,3,0.9994324568158645,0.9994175646725928,0.9994468452036637,2.928053107087436e-05,0.025302432662578433,0.0246360432693993,0.0265032403113496,0.0018671970419502984,0.0034379480142695,0.0034244069219945,0.0034578206052851995,3.341368329069956e-05,0.9824359967242421,0.9819173671550008,0.982733217662877,0.0008158505078762479
MIDNIGHT,CRC,0.5,3,0.9995833658604076,0.9995548320811748,0.9996014998812228,4.666780004802806e-05,0.017229255190012567,0.0166517944326502,0.0175190449921629,0.0008672505595127,0.0028402462834458005,0.0028001605512422,0.0028962657407395,9.610518949729977e-05,0.984907809723644,0.984342833967622,0.985522817598332,0.0011799836307100353
MIDNIGHT,CRC,1.0,3,0.9996967099917168,0.9996967099917168,0.9996967099917168,0.0,0.012732123665626668,0.0127321236647598,0.012732123666239098,1.479297587203554e-12,0.0023553849658045334,0.002355384965763,0.0023553849658642,1.0120029814153497e-13,0.9875221124604631,0.9875221124604631,0.9875221124604631,0.0
MIDNIGHT,LungHist700,0.01,3,0.7447001165373779,0.7294678850185808,0.7585723048605376,0.029104419841956775,0.2072079805457051,0.1860806608654356,0.2414231781328289,0.05534251726739331,0.1176611816697369,0.11674295958526489,0.1181688214432934,0.0014258618580285098,0.3675070373051786,0.3393926610504641,0.400326296510507,0.06093363546004288
MIDNIGHT,LungHist700,0.05,3,0.8213208859711351,0.8091824322766478,0.8384319237790386,0.029249491502390867,0.15507004651966208,0.1352493439487418,0.1807887727083313,0.045539428759589495,0.11043010512914873,0.1065903562549461,0.11409959637759388,0.007509240122647781,0.24098358766807607,0.2132832080200501,0.2560672739866368,0.04278406596658671
MIDNIGHT,LungHist700,0.1,3,0.8584712808443572,0.8343943586383015,0.8773740642106941,0.04297970557239261,0.1441034064663601,0.1258051238902867,0.1579647005380526,0.03215957664776589,0.10022682360069024,0.100142283379681,0.1003735335014541,0.00023125012177310778,0.3539902090230589,0.3162234590806019,0.3791997476208003,0.06297628854019838
MIDNIGHT,LungHist700,0.25,3,0.9131852140775747,0.9035601601490896,0.9273483601638001,0.023788200014710492,0.18306072486348532,0.1411629472975864,0.2114820699381579,0.0703191226405715,0.08663689927432716,0.0842897676316539,0.0880453973091664,0.003755629677512501,0.5100710188203686,0.4847140893938924,0.5520421871442684,0.06732809775037607
MIDNIGHT,LungHist700,0.5,3,0.9302623248507675,0.9289317710335444,0.9310232707869536,0.002091499753409165,0.17424885939688273,0.130286469782213,0.235268429471405,0.104981959689192,0.07559228051066867,0.0737811834740309,0.0774306282861869,0.003649444812155997,0.5932245994384681,0.5506023506023505,0.6556171488434929,0.10501479824114235
MIDNIGHT,LungHist700,1.0,3,0.9460658957717402,0.9460658957717402,0.9460658957717402,0.0,0.19460740867460422,0.194607408674604,0.19460740867460444,4.440892098500626e-16,0.0635498008839834,0.0635498008839834,0.0635498008839834,0.0,0.6808980555813701,0.6808980555813701,0.6808980555813701,0.0
MIDNIGHT,MHIST,0.01,3,0.5456119815114953,0.5030569061768413,0.5882585989555196,0.08520169277867828,0.1451791836178442,0.08956187655985841,0.1985567247211183,0.10899484816125989,0.2548797124781499,0.23914656465210413,0.2707719056312424,0.0316253409791383,0.0,0.0,0.0,0.0
MIDNIGHT,MHIST,0.05,3,0.613419172819497,0.5677021429857735,0.6407887628309021,0.07308661984512865,0.10129567019719055,0.0915441509126436,0.11598978342747861,0.024445632514835003,0.23641802696877925,0.2335891114960675,0.23896656871591002,0.0053774572198425075,0.0,0.0,0.0,0.0
MIDNIGHT,MHIST,0.1,3,0.6281049282670027,0.606856654060868,0.6643886187646316,0.05753196470376365,0.1016341757645014,0.0766527843443451,0.11520445920588569,0.0385516748615406,0.2303773971054206,0.2254322846269413,0.2372754809904908,0.011843196363549524,0.0,0.0,0.0,0.0
MIDNIGHT,MHIST,0.25,3,0.6729560597875022,0.6558121735998559,0.6823788942913739,0.026566720691517998,0.0791413340805211,0.0689698638673819,0.0981354894048957,0.029165625537513812,0.21785132715907277,0.21453810380719177,0.21961019651863753,0.005072092711445764,0.14173636486609867,0.11940298507462681,0.1542168674698795,0.034813882395252696
MIDNIGHT,MHIST,0.5,3,0.7118959721471877,0.7015397082658023,0.7170943634071674,0.015554655141365115,0.0855836198874425,0.0794934118817276,0.0940239624836719,0.014530550601944303,0.2092673529022457,0.2081707162128019,0.2099180519415046,0.001747335728702698,0.20637159131950658,0.1666666666666666,0.2292134831460674,0.0625468164794008
MIDNIGHT,MHIST,1.0,3,0.7383261300198093,0.7383261300198093,0.7383261300198093,0.0,0.0825294760265743,0.0825294760265743,0.0825294760265743,0.0,0.20108049278599638,0.2010804927859963,0.2010804927859965,1.942890293094024e-16,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.0
MIDNIGHT,PCam,0.01,3,0.9449223017985352,0.9399750346644845,0.9519713954873325,0.01199636082284794,0.055578046874184495,0.05443072886400039,0.0562333164712455,0.0018025876072451097,0.09161374555754537,0.0872427838486754,0.0956907430648346,0.008447959216159207,0.868813587244477,0.8634865683565792,0.872714044776613,0.009227476420033742
MIDNIGHT,PCam,0.05,3,0.95444168063865,0.9522572556905656,0.9570412743651212,0.004784018674555579,0.051136851545961835,0.047771366435901,0.05362606500775121,0.0058546985718502115,0.0798971586179109,0.0775602472494158,0.0817151478560352,0.004154900606619397,0.8872466140431122,0.8845861556253097,0.8900275916436736,0.005441436018363888
MIDNIGHT,PCam,0.1,3,0.955762711039581,0.9550715304855443,0.9565403866413197,0.001468856155775411,0.050002900231721735,0.0494307436536584,0.050503308934214806,0.001072565280556409,0.07654309457994442,0.0762526978752976,0.0768029488107295,0.0005502509354318869,0.8932174370008976,0.8927066877303845,0.8941423693196743,0.00143568158928975
MIDNIGHT,PCam,0.25,3,0.9552695694374873,0.9539272067786498,0.9565612333696351,0.0026340265909852167,0.05247003726678127,0.0510328917726982,0.0532910844843415,0.002258192711643299,0.0755431587913225,0.074808488111265,0.0760182561440448,0.0012097680327797927,0.8965966418445365,0.8957711361175814,0.897467065278097,0.0016959291605156412
MIDNIGHT,PCam,0.5,3,0.9543999449620545,0.9531565334821872,0.9550542041572035,0.0018976706750163386,0.05377688632321834,0.05310026737936021,0.0543718740482049,0.0012716066688446895,0.07469051960333435,0.0737877684711067,0.0756323641187666,0.0018445956476599024,0.8994531638693513,0.8986931315711898,0.9003440930689824,0.0016509614977926468
MIDNIGHT,PCam,1.0,3,0.9534379270615373,0.9534379270615373,0.9534379270615373,0.0,0.05580040072967684,0.0558004007296557,0.0558004007297044,4.8704096311524836e-14,0.0740490950636449,0.0740490950636411,0.0740490950636492,8.104628079763643e-15,0.8996789201231898,0.8996789201231898,0.8996789201231898,0.0
MIDNIGHT,SPIDER-Breast,0.01,3,0.951962339260012,0.949732548300808,0.954694834050165,0.004962285749356976,0.2860622404627034,0.2627034837940392,0.3045282541902842,0.04182477039624499,0.03291616782933699,0.0317677827514154,0.0338147026912252,0.0020469199398098006,0.5759864961181406,0.5502538693706374,0.5987986309509361,0.048544761580298745
MIDNIGHT,SPIDER-Breast,0.05,3,0.974403519720398,0.9735719263623412,0.9753996092308168,0.0018276828684755664,0.19186140126236143,0.1861696602947146,0.195659126989057,0.009489466694342391,0.021561316789589068,0.0214104213869552,0.021787188215652602,0.00037676682869740297,0.6954809883364882,0.688345223915377,0.6995429563411998,0.011197732425822782
MIDNIGHT,SPIDER-Breast,0.1,3,0.9793800824035644,0.9790720965413454,0.9796703371899061,0.0005982406485607328,0.14882960676223803,0.1476245743618764,0.1505900187175151,0.0029654443556386967,0.01854700775473603,0.0184731468052253,0.0186941836540077,0.00022103684878239938,0.7290330731358344,0.7264959699927549,0.730809585247847,0.004313615255092107
MIDNIGHT,SPIDER-Breast,0.25,3,0.9846328331287859,0.9842711789496098,0.9849489221146404,0.0006777431650305532,0.10506982796665133,0.104078465791127,0.1065198655512901,0.002441399760163096,0.015496287805287765,0.0152436373785191,0.0157525340294272,0.0005088966509080983,0.7671010500427489,0.7620793141170741,0.7710459499496468,0.008966635832572734
MIDNIGHT,SPIDER-Breast,0.5,3,0.9871130219794043,0.9869537865479344,0.987294673032205,0.0003408864842705528,0.07786556685053003,0.0763722094387593,0.0801541274930639,0.0037819180543045977,0.0137975642180972,0.0137329075549827,0.0138662022959507,0.0001332947409680013,0.7917729725266981,0.7895536413014582,0.7937345438843862,0.0041809025829280255
MIDNIGHT,SPIDER-Breast,1.0,3,0.9890096915712672,0.9890082935946077,0.9890105984946261,2.3049000184016677e-06,0.05681235728528913,0.05677407380690289,0.0568680686285675,9.399482166460443e-05,0.012481570184393366,0.0124808313707796,0.0124827196118742,1.8882410946011174e-06,0.8135113183289295,0.8134921050118957,0.8135467624910856,5.4657479189867963e-05
PLIP,BRACS,0.01,3,0.7362280332568036,0.7189673587936533,0.7529558704379822,0.03398851164432892,0.1010193359944348,0.07891929816725,0.1148303123988129,0.0359110142315629,0.1227365216350164,0.12114276673281492,0.1238142686058404,0.002671501873025478,0.12135937329966744,0.05704365079365079,0.21956583819169792,0.16252218739804714
PLIP,BRACS,0.05,3,0.7930047460525961,0.7903121701054766,0.7976454228434209,0.007333252737944274,0.18152258736492302,0.1385897317384745,0.20996696481149627,0.07137723307302177,0.10895787449692616,0.1078746431570582,0.1098566664564874,0.001982023299429189,0.3382211509769398,0.2575491889677602,0.3798602826415296,0.12231109367376941
PLIP,BRACS,0.1,3,0.8019537409022695,0.7923806438603455,0.8126250794893476,0.020244435629002133,0.1413248822280284,0.10825283327651898,0.1614294577126665,0.05317662443614753,0.10230382750102718,0.1015145430635247,0.1032092423137848,0.0016946992502600983,0.3706726925682882,0.2983772534424682,0.4151763245899111,0.11679907114744292
PLIP,BRACS,0.25,3,0.8335095417419729,0.8315092958837568,0.836578630493842,0.0050693346100851855,0.10908049966238383,0.0786311429455546,0.1331720126163222,0.0545408696707676,0.09410824968694093,0.0933022707268274,0.0956067248067496,0.002304454079922205,0.43567561364141555,0.3916730679501124,0.46281023142093,0.07113716347081755
PLIP,BRACS,0.5,3,0.8455956302489168,0.8443925300265444,0.8471092197675656,0.0027166897410212387,0.08688758455786377,0.0792932021701721,0.1003496514925158,0.021056449322343698,0.08937308410065774,0.0892376053367132,0.0894473492892849,0.00020974395257170042,0.47412939091840833,0.4635416628343713,0.4948171615684365,0.03127549873406521
PLIP,BRACS,1.0,3,0.856587673169057,0.856587673169057,0.856587673169057,0.0,0.05877719375976479,0.0587771937465865,0.0587771937799243,3.333779780012591e-11,0.08584306073087172,0.0858430607291722,0.08584306073347141,4.299213762770648e-12,0.49787745992685634,0.49787745992685634,0.49787745992685634,0.0
PLIP,CRC,0.01,3,0.9955893422298775,0.9954085586741689,0.9957987801308614,0.00039022145669254105,0.2848333690594412,0.2825613136810058,0.2869471994260961,0.004385885745090301,0.02405802334700367,0.0237551660058464,0.0243780633738678,0.0006228973680213988,0.9296563152009215,0.9258232222496444,0.9323173247582592,0.0064941025086148185
PLIP,CRC,0.05,3,0.9976747273212075,0.9976556497245271,0.997689923229038,3.4273504510906605e-05,0.12802182232625003,0.1270496368476632,0.1290390050733018,0.0019893682256385825,0.0112218438923073,0.0111772307566418,0.0112871227383895,0.00010989198174770134,0.9535949451295865,0.9527337189975823,0.9545605865148176,0.0018268675172352644
PLIP,CRC,0.1,3,0.9981878910269938,0.9981234973294096,0.9982336207630712,0.00011012343366156863,0.08946212333742891,0.0875527121931415,0.0905475470409353,0.002994834847793809,0.008663428212372834,0.008656645161637,0.008676211321776,1.9566160138999658e-05,0.9605430832559593,0.96028593454268,0.9609148880766614,0.0006289535339814023
PLIP,CRC,0.25,3,0.9986640712422773,0.9986515913504208,0.9986720371515571,2.0445801136248498e-05,0.05551504272361593,0.0542363129134369,0.05700270054637221,0.0027663876329353104,0.006449659452233633,0.0064127959968432,0.006506618978178,9.382298133480023e-05,0.9678907550267531,0.9673875057024753,0.9685493443879524,0.0011618386854770346
PLIP,CRC,0.5,3,0.998939538802753,0.9989279467040322,0.998962127334957,3.4180630924862676e-05,0.03911780557367703,0.0387343306806042,0.039785140491047,0.001050809810442796,0.005278028487179666,0.005251376663032399,0.0053118381561869,6.046149315450111e-05,0.9721676262451621,0.9718337421439452,0.972363593807978,0.0005298516640327433
PLIP,CRC,1.0,3,0.9991666117025452,0.9991666117025452,0.9991666117025452,0.0,0.028127211305833,0.0281272112754575,0.028127211321066898,4.560939820263954e-11,0.004352374542359267,0.0043523745358834,0.0043523745456128,9.729399577662612e-12,0.976428964917576,0.976428964917576,0.976428964917576,0.0
PLIP,LungHist700,0.01,3,0.7831737433488305,0.7335767805809231,0.8295815586209297,0.09600477804000662,0.31697155017113693,0.3098582057899886,0.3298217844869209,0.01996357869693227,0.1200975308018386,0.1198571921970298,0.1202486045593346,0.0003914123623048049,0.3969630842756175,0.39099992966563973,0.4037819913395951,0.012782061673955347
PLIP,LungHist700,0.05,3,0.8443570930957423,0.8397072844108878,0.8506343191004019,0.010927034689514059,0.13257645221417616,0.1047194136842281,0.1623366808640008,0.057617267179772697,0.11794692200198657,0.11506612196783579,0.1212041736344086,0.0061380516665728024,0.15841266995530226,0.1501457725947521,0.1702453477146376,0.0200995751198855
PLIP,LungHist700,0.1,3,0.8704347238704081,0.8585565537419919,0.8796022541134844,0.02104570037149245,0.16260705959057986,0.1201659684575735,0.215521788159901,0.0953558197023275,0.11168633100937841,0.1111355725730682,0.1121289831028151,0.0009934105297468993,0.24031114194593847,0.1763087843833185,0.2805886774185329,0.10427989303521437
PLIP,LungHist700,0.25,3,0.9027373712459056,0.8940977095486234,0.9127573357307054,0.018659626182081945,0.18112413547186432,0.1309561405960366,0.2463937373121041,0.11543759671606749,0.10023845147057349,0.09938148544892382,0.1008680725838169,0.0014865871348930804,0.41322588717856656,0.3642009007146702,0.4935088978119983,0.1293079970973281
PLIP,LungHist700,0.5,3,0.9054580960616416,0.9003004852401474,0.9112978995010647,0.010997414260917271,0.2277470092110975,0.1855386191983548,0.2988578268029854,0.1133192076046306,0.08902325997113854,0.0870394304843663,0.090027390725804,0.002987960241437701,0.5079441907327603,0.4452177332018444,0.5975995197761595,0.15238178657431517
PLIP,LungHist700,1.0,3,0.9220359017533605,0.9220359017533605,0.9220359017533605,0.0,0.2244485961840373,0.2244485961840367,0.2244485961840376,8.881784197001252e-16,0.077080680544836,0.077080680544836,0.077080680544836,0.0,0.5968399763005977,0.5968399763005977,0.5968399763005977,0.0
PLIP,MHIST,0.01,3,0.7076400144066269,0.6546956600036016,0.7582973167657124,0.10360165676211086,0.1556617437792496,0.1198884990232096,0.19776882139738597,0.07788032237417637,0.24921983734637085,0.23276136909468628,0.2675485186706385,0.03478714957595222,0.0,0.0,0.0,0.0
PLIP,MHIST,0.05,3,0.7659148208175761,0.7367459031154331,0.7811858454889249,0.0444399423734918,0.15634727339320217,0.1439003404324451,0.1770960885949996,0.033195748162554495,0.21946328431790837,0.2149841565553805,0.2247987301598309,0.0098145736044504,0.0,0.0,0.0,0.0
PLIP,MHIST,0.1,3,0.7783510414790804,0.7670628489104989,0.7845714028453088,0.01750855393480988,0.1495158690669189,0.1349129525959486,0.1685197281677365,0.0336067755717879,0.20956988003526156,0.2039363684495111,0.2194873583279878,0.015550989878476695,0.0036832412523020003,0.0,0.011049723756906,0.011049723756906
PLIP,MHIST,0.25,3,0.7888558737019028,0.7686745903115432,0.801395641995318,0.032721051683774816,0.12204874425153983,0.11878323536375619,0.1254303523133602,0.006647116949604001,0.19199335235099682,0.1890304700555128,0.19522942004589292,0.00619894999038012,0.19057690806703634,0.1388174807197943,0.2691415313225058,0.1303240506027115
PLIP,MHIST,0.5,3,0.8092757668527523,0.79755987754367,0.8156582027732758,0.01809832522960586,0.10896117190376058,0.1015122989710376,0.1167590698212758,0.015246770850238206,0.18087668920524969,0.178540142467052,0.1838956345063766,0.005355492039324616,0.36736724727413533,0.3368421052631579,0.4023904382470119,0.06554833298385399
PLIP,MHIST,1.0,3,0.8291644156311905,0.8291644156311905,0.8291644156311905,0.0,0.09103798199492463,0.09103798199492459,0.0910379819949247,1.1102230246251565e-16,0.17074570556405,0.17074570556405,0.17074570556405,0.0,0.4844036697247706,0.4844036697247706,0.4844036697247706,0.0
PLIP,PCam,0.01,3,0.9415378588016644,0.9405505921206588,0.9423734738539912,0.0018228817333323377,0.07171186396995988,0.0663322261043396,0.0749644807852324,0.008632254680892806,0.10234847155330547,0.10026756589534562,0.10403439084984982,0.0037668249545042,0.8577615019865181,0.8538486106675184,0.8633704472541989,0.009521836586680488
PLIP,PCam,0.05,3,0.9501788897766382,0.948543714279838,0.9511248305630562,0.002581116283218221,0.0494320462328617,0.0481516416851492,0.05129385656530009,0.003142214880150887,0.09174841986121436,0.0905414534124694,0.0933067183805379,0.0027652649680685037,0.8679365700791872,0.8648787373283716,0.8708865598419929,0.006007822513621308
PLIP,PCam,0.1,3,0.9522429009026617,0.9519049213951124,0.9527025657982592,0.00079764440314678,0.04480569966539393,0.044485952426744,0.0451852197571034,0.000699267330359396,0.08945501239218816,0.088995559703611,0.08984237385580358,0.0008468141521925793,0.8701355250986845,0.8694870642614111,0.870569366479551,0.0010823022181398745
PLIP,PCam,0.25,3,0.9531458928093888,0.9531228158735408,0.9531609777543245,3.816188078376026e-05,0.045165531399354274,0.0435120829824213,0.046185540102673804,0.0026734571202525065,0.08905897355273547,0.0886319419875045,0.0893026337464466,0.0006706917589421046,0.8702684111888149,0.8696748335380439,0.8708575112830431,0.0011826777449992498
PLIP,PCam,0.5,3,0.9531587959755746,0.953014614797071,0.9534081992395288,0.0003935844424578505,0.052286588500270466,0.050809222963035396,0.053294239284988,0.002485016321952603,0.0902432418350424,0.0900112354493753,0.0905265961802534,0.0005153607308781005,0.8674346850725313,0.8662843737781832,0.8680399622506427,0.0017555884724594906
PLIP,PCam,1.0,3,0.9523657175374036,0.9523657175374036,0.9523657175374036,0.0,0.05740209375710357,0.0574020936459872,0.0574020939434961,2.9750889946056347e-10,0.09182469141086287,0.0918246913802429,0.0918246914621722,8.192929668027205e-11,0.8630612913798754,0.8630612913798754,0.8630612913798754,0.0
PLIP,SPIDER-Breast,0.01,3,0.9501584998540841,0.948958768813203,0.9510120181214358,0.0020532493082328074,0.3152758933692587,0.2889244223007677,0.3504504953259932,0.0615260730252255,0.0395336811372539,0.038734957722992,0.040309237930564,0.0015742802075719986,0.49028729562825274,0.4729943715488329,0.510317411118396,0.03732303956956312
PLIP,SPIDER-Breast,0.05,3,0.9659145676311175,0.964764720558604,0.9664919564523128,0.0017272358937088228,0.2602694765170612,0.2552027710289826,0.263629349435749,0.008426578406766416,0.026958846994038166,0.026598328866896403,0.0271962488218993,0.0005979199550028985,0.6543186002461598,0.6485376428306464,0.6577282269108145,0.00919058408016804
PLIP,SPIDER-Breast,0.1,3,0.9709418163438958,0.9700946119423524,0.9715895829367732,0.0014949709944208633,0.20581973970881362,0.2026940349183066,0.2097212691956748,0.007027234277368205,0.023275340778256437,0.0230390166684622,0.0235215438223746,0.00048252715391240014,0.6842159984748984,0.6821111581361522,0.6866798244299631,0.004568666293810919
PLIP,SPIDER-Breast,0.25,3,0.9757978908055761,0.9755894853053312,0.9759307832104902,0.0003412979051590215,0.14081612074596564,0.139222265184144,0.1429424196398161,0.0037201544556721144,0.02011392944931077,0.0199880752842855,0.0202185170508548,0.00023044176656930246,0.7073574485666523,0.7063880518767608,0.7078715894813897,0.0014835376046289372
PLIP,SPIDER-Breast,0.5,3,0.9789582981649279,0.9788554984805605,0.9790652797451528,0.000209781264592257,0.10370432338208196,0.1015656769263966,0.104865320534962,0.0032996436085653974,0.01829681659565657,0.0182481796423182,0.0183211824121312,7.300276981300063e-05,0.7233319633200065,0.7215873767529076,0.7250379611713186,0.0034505844184109513
